/root/JS_Detector/Experiments/JStap/classification/classifier.py
/root/JS_Detector/Experiments/JStap/classification/classifier.py
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/fwk: benign (benign) Proba: [0.98 0.02] Majority: 490/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/spec-isString: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/web-animations: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/models_manager: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/jquery.ui.datepicker-pt: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/15.4.4.19-8-c-i-16: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/SlidingTabs: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/fire_demo: benign (benign) Proba: [0.994 0.006] Majority: 497/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/harvest.tap: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/formnav: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ext-locale-lv: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ReplaceRulesSpec: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/cart_spec: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/swift: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/CCParticleSystemCanvasRenderCmd: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/breakpoint-01: benign (benign) Proba: [0.978 0.022] Majority: 489/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/conference_group_ui_test: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/selectToUISlider.jQuery: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/undoStack: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/loadingScreen: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/jquery.range_selector: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/elementIdSize: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/threex.proceduralcity: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/MoveCursorToEndDirect: benign (benign) Proba: [0.986 0.014] Majority: 493/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ItemSet: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/release-graphicsreplay: benign (benign) Proba: [0.961375 0.038625] Majority: 481/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/statusbar-demo: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/fullScreen: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/InPlaceEdit-dbg: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/WMTS: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/mapAccum: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/vom: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/viewDidResize: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/statsd-mock: benign (benign) Proba: [0.98426667 0.01573333] Majority: 492/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/effect-transfer: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/15.2.3.3-4-189: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/selectEditor: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/dust.core.1.2.0: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/CssTest: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/configure-application: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/lookAt: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/realtime-client-utils: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/animate_scatter: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/_HtmlAnchorMixin: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/test-addon-trace: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/homeController: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/Movement: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/MapTestOne: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/raytrace: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/stageReference: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/memcached_local_config: benign (benign) Proba: [0.992 0.008] Majority: 496/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/event-flick: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/network-play-scene: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/TypedObject-ObjectIsTypeDescr-wrong: benign (benign) Proba: [0.99 0.01] Majority: 495/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/test.command.nohelp: benign (benign) Proba: [0.97814286 0.02185714] Majority: 489/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/insert_code_1588OS_04_08: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/weatherstation: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/StorageBarModel: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/69while: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/for: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ui.about_dlg: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/CCSpriteLoader: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/WebView_win: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/sub.controller: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/RotationControls: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/clusterOverview: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/jquery.fancytree.menu: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/VCO.Slide: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/TreeDisableWrapExtension: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/15.2.3.6-3-195: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/accentContainer: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/table_view_layout_3: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/step9: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/perfFramework: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/BlongularSetup: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/cancan: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/assistantRequetageController: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/xsrf.spec: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/addIdleObserver: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/15.2.3.5-4-233: benign (benign) Proba: [0.97805882 0.02194118] Majority: 489/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/metrics.uncompressed: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/jquery.highchartTable: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/point-renderer: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/wifi: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/countly.location: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/game-ui-pixi: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/arcgisonline: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/logistic_regression_classifier: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/removeGetElementFromLoop-analyzer: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/S15.5.4.10_A1_T1: benign (benign) Proba: [0.98 0.02] Majority: 490/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/NYTimes: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/globalize.culture.sah: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/userdocs: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/searchInput: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/selectinteraction: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/bCrypt: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ve.ui.MWSurfaceWidget: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/spec.core: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/series-marker: benign (benign) Proba: [0.992 0.008] Majority: 496/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/ipkg-log-assistant: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/format-input.filterSpec: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/regress-369666-02: benign (benign) Proba: [0.996 0.004] Majority: 498/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/Crypto: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/airPane: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/cityPhysics.Cube.005: benign (benign) Proba: [0.97620244 0.02379756] Majority: 488/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/missing_stacked_area: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/hc_elementretrieveattrvalue: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/jquery.Jcrop: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/test_degree_seq: benign (benign) Proba: [0.976 0.024] Majority: 488/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/next_permutation: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/loader-yui3-coverage: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/intern_grid: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/extractJSDocComments.spec: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/_OnDijitClickMixin.uncompressed: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/multivariate-test: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/SVGLoader: benign (benign) Proba: [0.998 0.002] Majority: 499/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/regress-245795: benign (benign) Proba: [0.89026297 0.10973703] Majority: 445/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/canceling: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/swipeable_panel_view: benign (benign) Proba: [1. 0.] Majority: 500/500
/root/JS_Detector/Dataset/dataset-10k/Benign_test_control-flow-flattening/Analysis/PDG/angular-oboe: benign (benign) Proba: [0.996 0.004] Majority: 498/500
